# tier-2 gate partition table -- #868
# GENERATED by scripts/gate_partition_build.py from measured logs.
# Do not hand-edit a verdict: the runner re-checks each module's sha256
# and demotes any module whose bytes no longer match its proof.
# commit      92142512c3
# gate path   test/registered/unit/mem_cache
# serial ref  /tmp/t2c_memcache_serial_ref.log
#             {'failed': 2, 'passed': 2745, 'skipped': 927, 'warning': 23} wall=169.14s
# solo dir    /tmp/t2c_memcache_solo
# hermetic    every run behind this table used CUDA_VISIBLE_DEVICES=""
#
# verdicts
#   PARALLEL  solo failure set == serial failure set -> wide lane
#   RANKS     same proof, but the module spawns real ranks -> narrow lane,
#             bounded workers so no rank is starved past its timeout
#   SERIAL    proof failed -> one process, one order (reason below)
#   EXCLUDED  cannot run at the desk at all (needs a card) -> neither track,
#             reported on every run so the gate is never read wider than it is
# totals      {'PARALLEL': 171, 'RANKS': 13, 'SERIAL': 0, 'EXCLUDED': 0}
#
#module	verdict	reason	sha256	ref_failures
test/registered/unit/mem_cache/test_radix_shape_tensor_values_715.py	PARALLEL	solo_equals_serial	18a09393e9f1dfb3	
test/registered/unit/mem_cache/test_rank_local_ack_drain_737.py	RANKS	solo_equals_serial;spawns_real_ranks:torch.distributed	8fc1da5376242242	
test/registered/unit/mem_cache/test_read_buffer_pool_720.py	PARALLEL	solo_equals_serial	be19def41386bbb5	
test/registered/unit/mem_cache/test_registry.py	PARALLEL	solo_equals_serial	83054066bc3ef2ef	
test/registered/unit/mem_cache/test_req_slot_ownership_616.py	PARALLEL	solo_equals_serial	77c8591dbf8d0297	
test/registered/unit/mem_cache/test_reservation_span_derivation_918.py	PARALLEL	solo_equals_serial	dc510aabb21a31ca	
test/registered/unit/mem_cache/test_residency_cap_eviction_790.py	PARALLEL	solo_equals_serial	c2fbb1b081df34ce	
test/registered/unit/mem_cache/test_residency_cap_flip_levelling_792.py	PARALLEL	solo_equals_serial	b3208430b20888c0	
test/registered/unit/mem_cache/test_resume_runner_464.py	PARALLEL	solo_equals_serial	4891bff5aff386dc	
test/registered/unit/mem_cache/test_retention_never_shrinks_protected_824.py	PARALLEL	solo_equals_serial	19220741a65e6849	
test/registered/unit/mem_cache/test_row_reference_not_owner_916.py	PARALLEL	solo_equals_serial	c44f6c74c9cddd9f	
test/registered/unit/mem_cache/test_seam_carry_wired_875d.py	PARALLEL	solo_equals_serial	8e2024882e98a60b	
test/registered/unit/mem_cache/test_seam_copy_mapped_proof_913.py	PARALLEL	solo_equals_serial	630306f5c8623c33	
test/registered/unit/mem_cache/test_seam_layer_carry_875.py	PARALLEL	solo_equals_serial	1381045371d0605b	
test/registered/unit/mem_cache/test_seam_layer_layout_861c.py	PARALLEL	solo_equals_serial	c53d522e4a5ca64d	
test/registered/unit/mem_cache/test_seam_row_bounds_783b.py	PARALLEL	solo_equals_serial	47240359457962ca	
test/registered/unit/mem_cache/test_seam_shrink_grow_split_834.py	PARALLEL	solo_equals_serial	b6c561ba9be1d042	
test/registered/unit/mem_cache/test_seam_token_axis_875c.py	PARALLEL	solo_equals_serial	3580b1761ff549cc	
test/registered/unit/mem_cache/test_session_branch_rewind_unit.py	PARALLEL	solo_equals_serial	a9b07c381c84c722	
test/registered/unit/mem_cache/test_session_token_share_unit.py	PARALLEL	solo_equals_serial	fed8bba8680e4507	
test/registered/unit/mem_cache/test_soak_harness_pins_583.py	PARALLEL	solo_equals_serial	6b0f869ec72aae05	
test/registered/unit/mem_cache/test_staging_disk_watermark_810.py	PARALLEL	solo_equals_serial	d08a8d8f9d593ea7	
test/registered/unit/mem_cache/test_staging_write_ring_810.py	PARALLEL	solo_equals_serial	9360f5cc01d1af45	
test/registered/unit/mem_cache/test_store_cache_4d.py	PARALLEL	solo_equals_serial	304742e35f9be939	
test/registered/unit/mem_cache/test_stray_host_index_718_class.py	PARALLEL	solo_equals_serial	ef852e67258671bb	
test/registered/unit/mem_cache/test_streaming_session_unit.py	PARALLEL	solo_equals_serial	086b0a4a02c53577	
test/registered/unit/mem_cache/test_sub_pool_layer_frame.py	PARALLEL	solo_equals_serial	8c94a485b148fd42	
test/registered/unit/mem_cache/test_swa_alloc_extend_page_estimation.py	PARALLEL	solo_equals_serial	9705bd86ef20d3be	
test/registered/unit/mem_cache/test_swa_eviction_boundary.py	PARALLEL	solo_equals_serial	109d1bd4ffc3aede	
test/registered/unit/mem_cache/test_swa_lock_release_lifecycle.py	PARALLEL	solo_equals_serial	751e4488bd980913	
test/registered/unit/mem_cache/test_swa_memory_saver.py	PARALLEL	solo_equals_serial	295dc1b06af27491	
test/registered/unit/mem_cache/test_swa_unittest.py	PARALLEL	solo_equals_serial	f49c055f47fda839	
test/registered/unit/mem_cache/test_triton_kernel_layout.py	PARALLEL	solo_equals_serial	078a83355845fb7d	
test/registered/unit/mem_cache/test_umbp_host_allocator.py	PARALLEL	solo_equals_serial	ac49687fba8cfc21	
test/registered/unit/mem_cache/test_umbp_store.py	PARALLEL	solo_equals_serial	914f27b856b64ae3	
test/registered/unit/mem_cache/test_unified_attach_detach_545.py	PARALLEL	solo_equals_serial	d90f9cee8c1b0617	
test/registered/unit/mem_cache/test_unified_mamba_cpu_copy_783.py	PARALLEL	solo_equals_serial	f4683130fc04d180	
test/registered/unit/mem_cache/test_unified_mamba_pin_trace_581.py	PARALLEL	solo_equals_serial	be2692d2a1dd39b4	
test/registered/unit/mem_cache/test_unified_mamba_views.py	PARALLEL	solo_equals_serial	2bfc98f4416877fc	
test/registered/unit/mem_cache/test_unified_radix_cache_bench.py	PARALLEL	solo_equals_serial	49e4f665f89bc35d	
test/registered/unit/mem_cache/test_unified_radix_cache_unittest.py	RANKS	solo_equals_serial;spawns_real_ranks:torch.distributed	d2e24e8e74828ed2	
test/registered/unit/mem_cache/test_unified_radix_hicache_dispatch.py	PARALLEL	solo_equals_serial	cb6867637a1d21c6	
test/registered/unit/mem_cache/test_vmm_coalesce_464.py	PARALLEL	solo_equals_serial	976cd12a96faeec4	
test/registered/unit/mem_cache/test_vmm_coalesce_lever_464.py	PARALLEL	solo_equals_serial	e26ea8b9ee686d02	
test/registered/unit/mem_cache/test_walkdown_lru_refresh_910.py	PARALLEL	solo_equals_serial	4fd9081162c4d758	
test/registered/unit/mem_cache/test_writeback_stamp_760.py	PARALLEL	solo_equals_serial	90fddacec78107db	
